driverId,lat,lng,speed,bearing
D25,18.511101,73.870889,35,33
D18,18.492448,73.811998,66,91
D30,18.480577,73.879029,4,11
D23,18.52687,73.897597,1,224
D36,18.492384,73.877621,88,182
D31,18.516148,73.829865,83,322
D1,18.54549,73.890889,59,358
D5,18.555823,73.82233,50,268
D45,18.525925,73.819445,43,298
D34,18.536464,73.808831,53,267
D3,18.541939,73.885993,31,4
D2,18.512237,73.808636,31,353
D6,18.498294,73.862658,1,214
D47,18.532218,73.852969,59,125
D43,18.552513,73.883927,2,282
D41,18.52722,73.880768,39,294
D16,18.533617,73.876111,63,82
D47,18.480992,73.812301,5,74
D31,18.549789,73.819882,35,57
D33,18.561653,73.879408,47,16
D26,18.567421,73.867474,53,221
D33,18.512441,73.878361,5,236
D19,18.513149,73.834917,38,334
D48,18.488228,73.813246,115,62
D18,18.500062,73.857856,61,13
D5,18.529449,73.906619,33,81
D12,18.476789,73.849512,42,358
D47,18.535152,73.838122,50,245
D5,18.563496,73.893259,39,344
D34,18.553474,73.808599,67,163
D26,18.532927,73.869038,114,58
D12,18.531022,73.877489,69,25
D28,18.55531,73.811052,57,315
D48,18.553138,73.881275,107,298
D43,18.492395,73.847119,48,9
D39,18.543867,73.853455,61,115
D17,18.477774,73.8089,32,206
D35,18.547023,73.903698,10,230
D35,18.52273,73.899907,86,238
D23,18.550359,73.848587,65,180
D44,18.494829,73.809461,65,240
D37,18.54625,73.854535,48,12
D19,18.549597,73.858822,62,76
D49,18.555325,73.882012,49,90
D50,18.525176,73.836993,64,298
D22,18.502114,73.865052,10,137
D13,18.533096,73.820284,5,102
D41,18.530489,73.898824,50,160
D31,18.560002,73.83006,50,256
D45,18.503293,73.882482,110,277
D25,18.547051,73.817385,2,228
D33,18.521329,73.874535,69,258
D19,18.511298,73.811775,30,150
D10,18.491359,73.900868,61,294
D18,18.496436,73.810301,0,15
D3,18.530059,73.889777,63,95
D50,18.491412,73.89647,34,84
D10,18.499675,73.8387,8,123
D6,18.47743,73.849104,35,82
D47,18.493518,73.832295,50,234
D30,18.524098,73.830136,96,247
D42,18.511991,73.81606,4,208
D17,18.524888,73.812412,52,125
D18,18.555574,73.847448,50,48
D21,18.487697,73.890524,37,50
D24,18.526843,73.821356,82,286
D29,18.541689,73.900218,69,277
D10,18.511898,73.904393,61,117
D2,18.540141,73.857492,1,40
D26,18.535928,73.85525,100,173
D50,18.543668,73.817851,70,197
D48,18.471887,73.807694,60,279
D29,18.554004,73.833511,45,243
D23,18.534218,73.828273,39,121
D29,18.488542,73.865098,120,189
D20,18.522348,73.891604,107,64
D28,18.502495,73.831974,69,322
D37,18.555161,73.876616,67,48
D22,18.486685,73.847716,41,152
D44,18.504857,73.871738,33,229
D31,18.474621,73.882401,55,274
D42,18.510453,73.823909,34,16
D22,18.504261,73.80766,54,40
D35,18.555208,73.872193,9,122
D38,18.48136,73.82461,58,235
D41,18.554626,73.824686,60,190
D20,18.511742,73.812989,58,176
D28,18.482817,73.825421,4,61
D3,18.508599,73.843785,46,50
D29,18.551274,73.872663,57,344
D43,18.558638,73.845729,59,150
D10,18.500022,73.875209,5,274
D14,18.494963,73.828194,69,101
D1,18.516112,73.883566,36,226
D30,18.528922,73.904276,86,296
D41,18.562431,73.900222,42,345
D46,18.515186,73.884468,51,314
D10,18.52968,73.87304,65,74
D17,18.508858,73.90444,70,63
D1,18.553172,73.893678,39,251
D42,18.47482,73.870524,1,335
D39,18.519487,73.886404,105,145
D46,18.498179,73.832062,42,184
D37,18.561632,73.866362,53,245
D5,18.54367,73.901149,7,70
D1,18.542153,73.850561,34,347
D14,18.562896,73.863962,10,221
D5,18.535226,73.833482,34,239
D21,18.56815,73.808034,34,257
D41,18.550641,73.830199,62,145
D44,18.481586,73.813754,105,105
D45,18.508261,73.897393,3,45
D31,18.540948,73.858073,54,94
D44,18.479634,73.811359,113,36
D37,18.549297,73.889675,55,73
D2,18.505394,73.83457,43,52
D17,18.499974,73.847502,32,152
D15,18.54664,73.844526,38,136
D39,18.494756,73.887759,55,258
D33,18.494448,73.846879,98,49
D2,18.533617,73.88717,53,127
D20,18.569153,73.862562,9,298
D7,18.506388,73.878598,69,158
D19,18.549577,73.893964,52,94
D37,18.526991,73.815371,69,75
D22,18.482299,73.862943,54,124
D15,18.568972,73.840627,30,208
D42,18.523766,73.837504,39,286
D8,18.525404,73.858231,41,67
D21,18.549939,73.87612,8,95
D49,18.56433,73.867246,37,271
D29,18.552283,73.86375,4,104
D49,18.550484,73.826196,34,67
D26,18.546115,73.88708,98,139
D39,18.525201,73.832873,56,182
D45,18.474,73.826687,47,350
D36,18.54124,73.89282,46,302
D29,18.526977,73.879132,50,120
D17,18.516674,73.862995,37,31
D31,18.543389,73.84317,42,106
D5,18.534367,73.901376,70,193
D28,18.540357,73.899143,64,342
D8,18.501244,73.833686,64,55
D15,18.514532,73.813796,33,102
D36,18.556112,73.880755,43,157
D13,18.480476,73.831643,4,294
D7,18.550098,73.82016,2,57
D1,18.570022,73.889624,0,66
D13,18.512165,73.81004,41,306
D19,18.48771,73.809608,41,307
D26,18.489083,73.842761,48,22
D43,18.50225,73.820382,69,128
D31,18.528276,73.849765,105,275
D50,18.496031,73.892077,33,352
D19,18.530401,73.867648,42,269
D37,18.536634,73.85862,82,241
D27,18.533001,73.888593,63,35
D1,18.556449,73.818824,118,173
D8,18.511504,73.823106,57,102
D46,18.564078,73.890712,38,349
D49,18.472856,73.895445,32,106
D41,18.554777,73.855701,105,189
D50,18.499213,73.865248,10,314
D41,18.519236,73.869098,51,312
D49,18.49676,73.838015,0,228
D30,18.528354,73.843558,51,24
D48,18.50949,73.858884,51,306
D21,18.482855,73.866723,33,228
D42,18.515492,73.835582,55,212
D16,18.508414,73.898737,8,224
D34,18.489131,73.820705,51,222
D31,18.538875,73.826253,39,57
D26,18.569827,73.857042,65,319
D11,18.483049,73.862392,35,10
D7,18.526079,73.89603,52,289
D28,18.56191,73.862291,38,129
D8,18.532479,73.856381,42,198
D3,18.478575,73.881873,37,38
D2,18.471716,73.841797,40,75
D14,18.540232,73.845945,31,60
D46,18.556529,73.863866,47,196
D30,18.4901,73.820362,66,288
D6,18.569973,73.83133,51,256
D6,18.513275,73.894615,50,53
D13,18.495818,73.818818,55,238
D41,18.50765,73.814541,51,3
D6,18.530723,73.888727,5,281
D2,18.499689,73.857068,41,153
D30,18.493725,73.874729,52,332
D22,18.542472,73.824331,58,244
D10,18.565617,73.889448,55,232
D12,18.495179,73.897888,115,251
D21,18.535012,73.900508,38,110
D37,18.498262,73.887641,66,332
D49,18.559961,73.87485,98,84
D36,18.541987,73.867532,6,350
D34,18.497646,73.881248,61,152
D12,18.496102,73.852788,39,79
D25,18.477379,73.821128,2,23
D31,18.524012,73.824719,86,130
D31,18.517148,73.904673,10,273
D42,18.477634,73.889154,97,346
D34,18.557277,73.882186,3,94
D20,18.516762,73.842172,66,298
D29,18.54017,73.876732,64,186
D16,18.496283,73.867695,9,185
D42,18.550662,73.85827,58,183
D49,18.544758,73.820671,57,31
D24,18.473247,73.843851,60,69
D33,18.48537,73.902472,98,155
D30,18.54688,73.827349,51,342
D11,18.516786,73.810408,64,211
D8,18.540079,73.868303,31,187
D22,18.471056,73.884517,48,317
D30,18.505675,73.873997,66,254
D30,18.53514,73.885227,103,315
D33,18.569841,73.808383,1,298
D28,18.509921,73.819548,49,36
D36,18.551587,73.820971,66,184
D13,18.563727,73.86027,63,339
D3,18.512883,73.879017,64,133
D35,18.545408,73.809039,32,216
D10,18.509148,73.868479,80,98
D13,18.485302,73.808927,50,34
D22,18.541722,73.816798,39,40
D47,18.528424,73.862647,51,19
D37,18.540752,73.870717,58,297
D5,18.525916,73.820712,6,265
D6,18.518619,73.886142,68,108
D44,18.501798,73.905162,35,328
D48,18.505383,73.855682,70,218
D24,18.484306,73.88115,33,18
D27,18.497566,73.876872,49,187
D21,18.533932,73.874514,7,144
D6,18.535338,73.8692,33,319
D28,18.5003,73.839086,117,56
D19,18.471231,73.860867,45,161
D29,18.518911,73.864006,49,19
D26,18.5306,73.858858,54,185
D24,18.480214,73.833743,30,254
D31,18.56634,73.858403,44,128
D41,18.509924,73.841864,70,281
D20,18.522898,73.854983,38,337
D15,18.513829,73.903616,63,57
D16,18.55578,73.86985,118,127
D21,18.497482,73.834234,44,245
D24,18.537373,73.809776,62,113
D6,18.512609,73.896426,38,139
D42,18.529499,73.877868,46,86
D34,18.478813,73.821509,53,228
D24,18.551444,73.843234,58,321
D40,18.484673,73.887403,92,149
D1,18.530264,73.890823,42,41
D13,18.514422,73.836178,40,339
D29,18.547278,73.841798,60,87
D4,18.487745,73.823979,35,349
D6,18.504299,73.861669,118,58
D23,18.500398,73.824888,67,115
D12,18.491357,73.830816,103,89
D19,18.561599,73.848699,88,137
D35,18.49255,73.903799,104,303
D24,18.562654,73.886564,41,5
D27,18.475832,73.902518,120,88
D47,18.500428,73.851864,68,32
D26,18.48646,73.860629,42,319
D21,18.495876,73.89061,41,170
D33,18.512463,73.882408,49,8
D40,18.502386,73.847887,109,1
D32,18.476438,73.890082,64,40
D14,18.498756,73.882823,33,94
D26,18.524252,73.854421,53,321
D28,18.540339,73.850158,51,33
D33,18.546335,73.898279,1,331
D29,18.531467,73.810669,64,241
D46,18.554161,73.837378,33,360
D19,18.5675,73.905712,45,345
D50,18.540676,73.847507,54,356
D40,18.472417,73.865764,35,295
D16,18.56258,73.829881,45,303
D40,18.54649,73.893718,46,41
D10,18.479381,73.893767,48,174
D19,18.48903,73.899108,46,94
D15,18.510122,73.822091,2,56
D10,18.536571,73.812299,7,149
D24,18.471447,73.900854,115,138
D14,18.479834,73.831319,102,291
D35,18.554836,73.836177,66,189
D39,18.558122,73.892928,48,111
D38,18.549675,73.83718,9,85
D12,18.526207,73.872325,62,72
D3,18.560702,73.837096,70,335
D11,18.472982,73.867594,89,118
D48,18.498662,73.877783,62,20
D24,18.544162,73.829768,46,190
D9,18.483785,73.876069,103,222
D9,18.523593,73.906409,38,319
D41,18.565537,73.865199,38,46
D50,18.54667,73.847488,3,113
D32,18.49883,73.820326,110,176
D1,18.561686,73.895771,43,165
D28,18.509723,73.897609,54,17
D50,18.474387,73.84959,105,4
D4,18.552237,73.881854,55,319
D7,18.491781,73.889523,42,40
D12,18.533754,73.897566,53,195
D48,18.477307,73.827979,2,142
D11,18.503633,73.880897,3,233
D24,18.55983,73.888578,33,196
D35,18.535837,73.889107,47,142
D36,18.561523,73.888977,69,223
D7,18.569379,73.888818,54,96
D4,18.534657,73.851722,92,139
D14,18.551986,73.887153,80,61
D42,18.534416,73.819805,51,85
D41,18.563081,73.826381,52,164
D17,18.522645,73.820393,93,164
D28,18.473741,73.88399,45,175
D2,18.535635,73.875786,40,338
D39,18.495054,73.876243,52,308
D40,18.480295,73.836928,40,200
D37,18.499094,73.81558,47,86
D49,18.540771,73.849445,2,341
D35,18.564457,73.883127,69,119
D38,18.487065,73.865331,50,274
D3,18.485419,73.870318,57,301
D37,18.548827,73.836862,67,10
D40,18.522886,73.888807,98,109
D19,18.543182,73.862553,64,11
D13,18.510026,73.833518,0,154
D21,18.565929,73.81732,7,166
D21,18.483074,73.884396,8,248
D6,18.557714,73.832895,30,111
D12,18.51752,73.843692,2,89
D50,18.567093,73.873158,4,46
D15,18.555471,73.882694,59,312
D40,18.492723,73.853043,32,307
D35,18.521912,73.852187,46,248
D30,18.531296,73.827865,46,336
D48,18.484863,73.828965,50,175
D41,18.47153,73.863603,89,175
D38,18.481455,73.892704,1,215
D50,18.550525,73.867502,33,321
D12,18.551366,73.856496,38,172
D31,18.512005,73.889077,60,216
D26,18.53704,73.845043,30,36
D27,18.562125,73.843983,68,231
D43,18.478537,73.864142,68,99
D35,18.515068,73.868967,100,226
D27,18.51895,73.84817,35,15
D18,18.470931,73.851865,48,139
D6,18.542696,73.824116,53,284
D2,18.498178,73.826509,93,33
D8,18.50049,73.840441,51,170
D11,18.55656,73.843692,113,235
D43,18.471278,73.843308,34,36
D18,18.530755,73.829652,60,73
D18,18.519571,73.864479,1,55
D42,18.548892,73.846647,59,343
D6,18.545412,73.899439,59,174
D4,18.499498,73.877405,51,126
D12,18.56102,73.834096,58,218
D35,18.545268,73.819987,1,142
D47,18.498603,73.874586,64,243
D2,18.503201,73.808905,33,320
D10,18.505528,73.891091,58,208
D33,18.495185,73.850169,9,288
D39,18.530554,73.857279,52,210
D47,18.551062,73.893962,98,323
D1,18.547624,73.830944,118,197
D22,18.519311,73.888723,55,210
D36,18.477891,73.858042,52,301
D1,18.486998,73.890831,0,161
D14,18.513729,73.831382,57,88
D21,18.49378,73.8253,83,30
D5,18.545593,73.824198,61,59
D38,18.539312,73.86574,50,125
D42,18.472646,73.835619,47,232
D9,18.487877,73.901854,116,311
D24,18.47825,73.876581,35,172
D12,18.569364,73.886799,64,159
D14,18.482631,73.810885,67,317
D6,18.508834,73.845926,51,343
D43,18.551642,73.845772,43,135
D2,18.499988,73.839507,84,34
D36,18.540851,73.826842,94,17
D30,18.543636,73.82492,44,78
D20,18.565326,73.828365,36,140
D39,18.52604,73.843341,81,88
D14,18.49279,73.875972,110,109
D27,18.555653,73.821002,5,0
D42,18.478958,73.826547,104,98
D35,18.563096,73.81461,112,3
D32,18.519586,73.880416,38,249
D27,18.479292,73.895616,42,63
D7,18.553164,73.813665,49,50
D31,18.549971,73.90147,6,78
D17,18.520988,73.851177,4,330
D18,18.529999,73.837278,112,168
D7,18.566023,73.850498,0,347
D9,18.542547,73.867137,57,137
D13,18.494146,73.870805,90,256
D32,18.496474,73.809718,62,227
D41,18.486643,73.866432,41,272
D21,18.48823,73.850449,68,232
D12,18.489246,73.869321,64,261
D40,18.487796,73.839625,68,248
D37,18.499945,73.819236,47,82
D8,18.531116,73.825942,53,60
D50,18.530783,73.862249,50,89
D41,18.50556,73.814026,10,267
D34,18.533589,73.818445,6,255
D40,18.560455,73.841341,40,84
D28,18.54368,73.814379,118,126
D23,18.511739,73.869045,63,336
D28,18.557426,73.831904,66,275
D33,18.550336,73.843136,70,351
D32,18.554957,73.849329,40,177
D19,18.518474,73.880922,3,93
D28,18.564263,73.821716,49,106
D9,18.471468,73.904531,2,1
D22,18.529772,73.815634,62,251
D30,18.56567,73.897802,32,119
D3,18.503422,73.871441,94,251
D40,18.548321,73.865759,42,274
D3,18.473605,73.885095,59,268
D16,18.47969,73.811344,33,0
D21,18.527783,73.887682,47,319
D50,18.507993,73.881132,56,179
D32,18.545786,73.859612,59,343
D19,18.524917,73.899423,45,338
D7,18.50061,73.87,105,210
D18,18.486385,73.884929,32,126
D50,18.523545,73.839753,69,120
D50,18.509994,73.827951,81,55
D28,18.471315,73.876983,34,339
D41,18.49247,73.817461,66,102
D1,18.532258,73.878211,50,49
D39,18.475767,73.90206,36,106
D50,18.528623,73.871444,51,88
D44,18.516426,73.832721,42,219
D49,18.560094,73.888613,60,209
D18,18.518201,73.861246,58,25
D41,18.48666,73.895455,69,285
D8,18.482303,73.850637,40,40
D7,18.502483,73.881031,87,219
D18,18.545024,73.827577,68,265
D38,18.56033,73.838315,42,50
D2,18.504906,73.821094,51,164
D41,18.496127,73.817592,61,10
D4,18.509984,73.892167,119,73
D43,18.492854,73.874505,67,269
D20,18.546143,73.882016,80,40
D37,18.473538,73.825444,0,152
D30,18.507031,73.875399,44,227
D38,18.485746,73.862776,104,127
D28,18.501998,73.862983,41,271
D29,18.471785,73.828162,60,183
D1,18.476739,73.895903,31,150
D45,18.475511,73.860086,3,28
D14,18.538987,73.862152,64,283
D24,18.565402,73.882234,51,107
D8,18.536328,73.866419,35,241
D42,18.507416,73.866048,30,145
D40,18.544994,73.850323,65,92
D49,18.483846,73.822669,93,204
D13,18.488373,73.828467,55,130
D38,18.526519,73.807965,2,239
D12,18.563163,73.893785,87,48
D19,18.558181,73.830272,67,325
D27,18.49473,73.864909,4,318
D31,18.485646,73.898188,52,360
D44,18.527671,73.884776,10,316
D44,18.497323,73.891872,4,32
D48,18.510043,73.80897,58,284
D23,18.521021,73.809913,64,174
D8,18.533657,73.853832,6,105
D30,18.550043,73.831537,68,167
D44,18.488989,73.885605,33,114
D13,18.557063,73.832576,1,118
D24,18.498576,73.837926,107,304
D38,18.51395,73.887032,31,172
D3,18.516132,73.900961,47,227
D3,18.536714,73.865787,68,245
D32,18.510109,73.84483,40,63
D16,18.545835,73.880932,56,196
D7,18.47614,73.816955,108,288
D25,18.474702,73.881657,47,247
D6,18.540814,73.867639,41,115
D47,18.474166,73.816767,61,92
D25,18.55793,73.88151,7,105
D11,18.477102,73.860179,36,285
D20,18.502055,73.881842,65,280
D37,18.489275,73.884101,69,169
D29,18.493539,73.815177,67,48
D46,18.557116,73.848342,4,10
D6,18.541743,73.879865,51,155
D31,18.483744,73.89157,115,264
D37,18.500575,73.893342,57,192
D3,18.567589,73.834561,49,291
D37,18.501806,73.840352,94,244
D10,18.555317,73.820033,4,102
D33,18.513528,73.852822,58,89
D10,18.524473,73.831169,65,12
D25,18.557227,73.863436,6,276
D34,18.524685,73.862156,69,345
D29,18.537973,73.865161,5,0
D30,18.51933,73.842626,10,33
D36,18.559213,73.864098,65,179
D1,18.481819,73.825016,65,83
D3,18.546713,73.859627,106,51
D33,18.542724,73.847515,52,204
D39,18.508556,73.807572,31,319
D36,18.501852,73.873081,38,255
D15,18.528135,73.825601,48,268
D35,18.508038,73.89294,34,283
D50,18.534574,73.840753,35,288
D46,18.527958,73.808502,70,251
D20,18.514124,73.868838,41,321
D21,18.542923,73.811778,32,9
D2,18.502297,73.846991,60,320
D10,18.51221,73.871672,47,226
D22,18.515801,73.818453,37,203
D47,18.504109,73.870975,57,357
D4,18.546845,73.850014,66,87
D15,18.532778,73.856011,5,167
D32,18.551563,73.891685,32,278
D11,18.566433,73.872834,41,212
D46,18.527737,73.811036,118,213
D40,18.492469,73.821754,39,144
D11,18.554896,73.812162,7,246
D30,18.528967,73.900589,32,271
D22,18.480334,73.883788,60,287
D7,18.496312,73.85423,5,36
D22,18.548499,73.84036,45,322
D39,18.511705,73.870349,97,48
D4,18.521961,73.821973,107,360
D34,18.553544,73.867717,116,322
D18,18.520036,73.839335,42,130
D28,18.518522,73.864147,40,334
D18,18.540389,73.822099,30,315
D27,18.532088,73.87028,49,194
D43,18.56094,73.863817,4,311
D16,18.524944,73.902506,43,174
D26,18.498306,73.869947,117,59
D48,18.500781,73.898984,57,206
D50,18.51375,73.819348,42,127
D38,18.517864,73.809337,0,246
D44,18.525935,73.877703,104,98
D5,18.541019,73.862617,41,160
D1,18.482933,73.830951,35,50
D49,18.497697,73.871162,10,304
D19,18.487643,73.867571,34,196
D10,18.478518,73.850016,33,174
D14,18.476256,73.903776,101,281
D1,18.54789,73.819677,59,33
D19,18.536393,73.831422,66,115
D13,18.519462,73.90615,34,96
D24,18.499565,73.865807,95,334
D25,18.556108,73.873272,42,253
D9,18.557347,73.822247,37,137
D41,18.560653,73.880328,116,281
D16,18.525371,73.806745,46,132
D42,18.471015,73.891225,53,115
D1,18.526732,73.852321,65,104
D23,18.52239,73.897062,65,290
D4,18.53517,73.875473,52,265
D28,18.55332,73.857565,54,25
D18,18.484897,73.906235,117,328
D28,18.490185,73.865481,95,191
D37,18.500121,73.900914,51,93
D29,18.566628,73.825126,9,354
D39,18.538975,73.837859,62,125
D7,18.546981,73.89618,62,315
D2,18.526006,73.902036,48,328
D48,18.555173,73.892484,30,247
D46,18.476327,73.838469,5,21
D44,18.54449,73.842824,95,256
D31,18.518549,73.905131,68,105
D45,18.477049,73.868247,42,95
D2,18.478333,73.862015,90,57
D6,18.55607,73.87063,60,44
D22,18.497851,73.900973,59,259
D28,18.569056,73.863371,39,218
D38,18.488594,73.884861,57,282
D26,18.482497,73.85011,49,246
D14,18.494674,73.875705,50,174
D35,18.532137,73.839739,66,224
D12,18.559548,73.870499,65,249
D32,18.501265,73.89143,3,321
D32,18.518626,73.897079,53,234
D10,18.526237,73.865391,57,68
D21,18.543036,73.900368,46,297
D3,18.479659,73.901147,59,234
D21,18.490754,73.894687,57,139
D25,18.519295,73.84952,107,165
D4,18.516831,73.822978,68,194
D35,18.545499,73.808214,37,260
D38,18.509182,73.828826,32,235
D13,18.52703,73.854543,52,301
D17,18.556399,73.86967,57,298
D15,18.526426,73.881737,32,198
D1,18.534398,73.848361,57,230
D11,18.5496,73.81296,40,145
D38,18.546775,73.826128,62,145
D11,18.526058,73.842263,10,271
D29,18.49451,73.897359,66,6
D21,18.547971,73.847121,55,9
D9,18.529626,73.858323,37,344
D49,18.546557,73.827276,56,34
D22,18.48198,73.89961,66,25
D29,18.496216,73.844219,84,286
D29,18.471471,73.81936,32,320
D40,18.50237,73.858952,35,118
D12,18.514875,73.903587,45,215
D4,18.570044,73.885752,51,285
D6,18.54072,73.906495,70,112
D25,18.527367,73.822821,64,52
D3,18.499426,73.860159,62,93
D2,18.54732,73.864251,110,329
D39,18.497631,73.894779,111,30
D16,18.540639,73.872456,110,140
D6,18.47431,73.864757,50,13
D33,18.471249,73.849864,53,105
D17,18.565121,73.842964,45,26
D35,18.498479,73.828916,33,201
D36,18.549086,73.859017,30,127
D38,18.502968,73.840484,57,134
D41,18.563442,73.814347,32,134
D25,18.490336,73.824126,55,60
D32,18.547181,73.887888,58,242
D34,18.561688,73.866137,30,173
D16,18.546253,73.848533,9,278
D16,18.539254,73.90437,105,277
D44,18.564742,73.828164,60,31
D24,18.519128,73.885572,52,89
D19,18.502264,73.827923,31,247
D27,18.505733,73.879378,51,249
D19,18.545679,73.830501,39,210
D2,18.499997,73.849281,31,339
D32,18.545341,73.887303,4,160
D27,18.55721,73.89385,55,263
D11,18.480626,73.900836,53,268
D12,18.558631,73.872773,0,321
D15,18.472275,73.89885,7,198
D22,18.542091,73.875231,52,353
D5,18.509113,73.813028,39,328
D33,18.50682,73.898997,3,183
D9,18.52018,73.808431,51,299
D34,18.535361,73.867858,112,340
D16,18.527483,73.832115,60,154
D42,18.527557,73.841981,68,323
D12,18.491458,73.872485,54,107
D46,18.473906,73.824058,2,265
D9,18.542543,73.867029,0,338
D14,18.550117,73.812961,1,79
D22,18.547263,73.812807,33,1
D49,18.529785,73.84134,53,41
D19,18.539087,73.837595,109,326
D46,18.512863,73.876334,0,230
D29,18.560008,73.897563,41,247
D4,18.485921,73.853111,4,332
D48,18.495726,73.889123,36,297
D24,18.494232,73.831931,52,5
D16,18.543873,73.902904,38,244
D30,18.502285,73.833948,60,251
D3,18.553471,73.858154,59,51
D49,18.47712,73.890529,69,323
D4,18.478977,73.868736,57,163
